communityName,areaName,roomType,louCeng,area,jianZhu,chaoXiang,zhuangXiu,tiHu,guapaitime,jiaoyitime,nianxian,totalPrice,location
四季绿城,宝山,2室2厅1厨1卫,中楼层 (共6层),89.5㎡,板楼,南 北,简装,一梯两户,2019-12-13,2006-12-26,满五年,440万元,高境
松花一村,杨浦,1室0厅1厨1卫,高楼层 (共6层),28.69㎡,板楼,南,精装,一梯四户,2019-04-28,暂无数据,暂无数据,155万元,黄兴公园
双辽新村,杨浦,1室0厅1厨1卫,高楼层 (共7层),27.72㎡,板楼,南,简装,一梯八户,2019-11-23,暂无数据,暂无数据,153万元,鞍山
上海派,嘉定,2室1厅1厨1卫,中楼层 (共17层),69.54㎡,板楼,南 北,精装,一梯五户,2020-01-03,暂无数据,暂无数据,239万元,安亭
百兴花园,杨浦,2室1厅1厨1卫,中楼层 (共6层),64.98㎡,板楼,南,精装,一梯两户,2020-01-04,暂无数据,暂无数据,490万元,东外滩
大连路1188弄,杨浦,2室1厅1厨1卫,低楼层 (共7层),55.26㎡,板楼,南 北,简装,一梯三户,2019-12-25,暂无数据,暂无数据,326万元,鞍山
金杨七街坊,浦东,2室1厅1厨1卫,中楼层 (共6层),60.74㎡,板楼,南,精装,一梯三户,2019-12-24,暂无数据,暂无数据,325万元,金杨
公安住宅小区,徐汇,2室1厅1厨1卫,中楼层 (共31层),90.58㎡,塔楼,南,精装,两梯九户,2019-12-28,2000-11-20,满五年,684万元,田林
富力桃园(公寓),青浦,2室2厅1厨1卫,高楼层 (共12层),85.89㎡,板楼,南,精装,一梯三户,2019-09-19,暂无数据,暂无数据,310万元,盈浦
长丰坊,徐汇,2室1厅1厨1卫,中楼层 (共6层),53.44㎡,板楼,南 北,简装,一梯两户,2019-12-04,暂无数据,暂无数据,357万元,康健
田林十一村,徐汇,1室1厅1厨1卫,低楼层 (共6层),43.48㎡,板楼,南,毛坯,一梯四户,2019-11-09,暂无数据,暂无数据,309万元,田林
青年路275号,闵行,1室0厅1厨1卫,中楼层 (共5层),33㎡,板楼,南,简装,一梯四户,2020-01-04,2014-06-18,满五年,297万元,七宝
三林世博家园(大道站路94弄),浦东,2室2厅1厨1卫,高楼层 (共6层),85.12㎡,板楼,南 北,精装,一梯两户,2020-01-05,暂无数据,暂无数据,388万元,杨思前滩
东方曼哈顿,徐汇,1室2厅1厨1卫,中楼层 (共36层),71.68㎡,塔楼,南,精装,两梯四户,2019-09-11,暂无数据,暂无数据,780万元,徐家汇
竹园新村(浦东),浦东,1室1厅1厨1卫,高楼层 (共7层),42.98㎡,板楼,南,精装,一梯四户,2019-12-03,1995-02-24,满五年,330万元,源深
贝港一区,奉贤,2室2厅1厨1卫,中楼层 (共5层),82.56㎡,板楼,南,精装,一梯两户,2019-10-18,2002-08-01,满五年,169万元,南桥
世华锦城,浦东,2室1厅1厨1卫,高楼层 (共6层),79.76㎡,板楼,南,简装,一梯两户,2019-09-21,2011-06-07,满五年,495万元,杨思前滩
金美苑,闵行,2室1厅1厨1卫,低楼层 (共6层),71.95㎡,板楼,南,精装,一梯两户,2019-10-17,暂无数据,暂无数据,318万元,七宝
煤科公寓,徐汇,2室0厅1厨1卫,低楼层 (共6层),49.65㎡,板楼,南 北,简装,一梯四户,2020-01-05,1994-11-08,满两年,405万元,龙华
中凯城市之光(静安),静安,2室2厅1厨1卫,高楼层 (共34层),83.79㎡,塔楼,南,精装,三梯八户,2019-03-31,2004-03-01,满五年,900万元,南京西路
上海星河湾,闵行,3室2厅1厨3卫,高楼层 (共29层),240㎡,板楼,南,精装,两梯两户,2018-09-12,2015-06-18,满两年,1600万元,颛桥
海尚康庭,浦东,2室2厅1厨1卫,中楼层 (共6层),73.36㎡,板楼,南,精装,一梯两户,2018-12-11,2013-04-24,满五年,275万元,康桥
兰馨雅苑,杨浦,2室2厅1厨1卫,低楼层 (共6层),88.71㎡,板楼,南,精装,一梯两户,2018-08-09,2004-04-24,满五年,730万元,黄兴公园
菊园,浦东,3室2厅1厨2卫,低楼层 (共32层),153.18㎡,塔楼,南,简装,三梯五户,2018-11-20,2001-06-18,满五年,1250万元,陆家嘴
青厦小区,浦东,2室1厅1厨1卫,高楼层 (共6层),57.74㎡,板楼,南 北,简装,一梯两户,2018-09-02,2015-06-23,满两年,215万元,川沙
复地雅园公馆,黄浦,4室2厅1厨2卫,低楼层 (共20层),173.41㎡,板楼,南,精装,两梯三户,2018-11-26,2008-04-25,满五年,1850万元,豫园
国际丽都城,静安,3室2厅1厨2卫,高楼层 (共22层),178.51㎡,板楼,南,精装,两梯两户,2018-08-03,2006-12-30,满五年,2350万元,南京西路
古北嘉年华庭,长宁,3室2厅1厨2卫,中楼层 (共17层),150.83㎡,板楼,南,简装,两梯两户,2018-08-07,2004-07-27,满五年,1520万元,古北
达安锦园,静安,2室2厅1厨1卫,高楼层 (共25层),75.1㎡,板楼,东 北,精装,两梯五户,2018-07-14,2009-02-19,满五年,735万元,江宁路
新湖明珠城,普陀,2室2厅1厨2卫,中楼层 (共33层),120.62㎡,板楼,南,精装,两梯四户,2017-05-07,2010-09-03,满五年,970万元,武宁
艾山新村,浦东,1室1厅1厨1卫,中楼层 (共6层),54.19㎡,板楼,南,简装,一梯四户,2018-03-20,2006-04-25,满五年,266万元,金杨
仲信苑,长宁,2室2厅1厨1卫,高楼层 (共21层),111.7㎡,塔楼,南,精装,两梯八户,2018-10-04,2002-10-08,满五年,890万元,中山公园
荡湾新村,浦东,2室1厅1厨1卫,中楼层 (共5层),57.9㎡,板楼,南 北,简装,一梯三户,2020-01-04,暂无数据,暂无数据,137万元,惠南
秦家弄小区,杨浦,1室1厅1厨1卫,中楼层 (共7层),36.2㎡,板楼,南,毛坯,一梯四户,2018-08-31,2015-06-07,满两年,270万元,东外滩
明园森林都市,静安,3室2厅1厨1卫,低楼层 (共33层),88㎡,塔楼,北,精装,三梯六户,2017-05-28,2014-12-01,满五年,710万元,大宁
鼎鑫名流世家,浦东,2室2厅1厨2卫,低楼层 (共11层),92.72㎡,板楼,南,精装,一梯三户,2018-07-21,2013-01-01,满五年,390万元,川沙
田林十三村,徐汇,1室1厅1厨1卫,高楼层 (共6层),34.3㎡,板楼,南,简装,一梯四户,2020-01-07,暂无数据,暂无数据,258万元,田林
汇龙新城,黄浦,3室2厅1厨2卫,低楼层 (共28层),150.75㎡,板楼,南 北,精装,两梯三户,2019-07-30,2005-02-25,满五年,1360万元,五里桥
西凌新邨,黄浦,2室1厅1厨1卫,高楼层 (共6层),56.56㎡,板楼,南 北,简装,一梯五户,2018-05-23,1984-11-01,满五年,390万元,蓬莱公园
爱博四村,闵行,2室2厅1厨1卫,高楼层 (共13层),84.57㎡,板楼,南,毛坯,一梯两户,2018-05-26,2014-05-20,满五年,410万元,华漕
翠湖天地御苑,黄浦,4室3厅1厨4卫,高楼层 (共29层),597.86㎡,板楼,北,精装,两梯两户,2019-01-18,2006-11-01,满五年,1万元,新天地
歌林春天馨园,静安,3室2厅1厨2卫,中楼层 (共10层),126㎡,板楼,南 北,精装,两梯三户,2019-03-11,2005-04-05,满五年,1030万元,大宁
联洋花园(一期),浦东,6室2厅1厨4卫,高楼层 (共11层),223.71㎡,板楼,南,精装,一梯两户,2019-04-01,2015-08-06,满两年,1950万元,联洋
仁恒河滨城(一期),浦东,3室2厅1厨2卫,低楼层 (共26层),161㎡,板楼,南,精装,两梯两户,2019-07-28,2006-01-11,满五年,1520万元,联洋
世茂滨江花园,浦东,2室2厅1厨2卫,中楼层 (共41层),166.89㎡,板楼,东南,精装,三梯四户,2019-04-12,2009-04-10,满五年,1400万元,陆家嘴
四季雅苑(公寓),浦东,4室2厅1厨3卫,中楼层 (共9层),257.49㎡,板楼,西,精装,一梯三户,2019-05-28,2017-06-06,满两年,2280万元,花木
梧桐花园,徐汇,4室2厅1厨2卫,中楼层 (共19层),196.49㎡,板楼,南,精装,两梯四户,2018-06-21,2010-01-08,满五年,1898万元,建国西路
汇园,浦东,3室2厅1厨2卫,中楼层 (共5层),124.5㎡,板楼,南,精装,一梯两户,2019-09-23,2004-12-29,满五年,760万元,高行
汤臣高尔夫(公寓),浦东,2室2厅1厨2卫,中楼层 (共8层),107.26㎡,板楼,南,精装,一梯三户,2019-03-06,2003-04-10,满五年,825万元,张江
工业新村,浦东,3室2厅1厨2卫,中楼层 (共5层),147.62㎡,板楼,南,其他,一梯两户,2020-01-03,2001-06-08,满五年,265万元,惠南
第九城市(二期),浦东,3室2厅0厨2卫,高楼层 (共23层),147.83㎡,板楼,南,毛坯,两梯三户,2019-07-07,暂无数据,暂无数据,1390万元,联洋
长春新苑,徐汇,2室1厅0厨1卫,中楼层 (共6层),84.02㎡,板楼,南,简装,一梯两户,2019-12-29,2004-10-17,满五年,610万元,田林
龙缘花园,宝山,2室2厅1厨1卫,中楼层 (共6层),98.75㎡,板楼,南,精装,一梯两户,2019-04-27,暂无数据,暂无数据,520万元,张庙
崇业小区,杨浦,2室1厅1厨1卫,低楼层 (共22层),85.7㎡,塔楼,西南,简装,一梯八户,2019-05-12,2014-07-01,满五年,498万元,东外滩
御沁园(公寓),浦东,4室2厅1厨3卫,高楼层 (共21层),201.2㎡,板楼,南 北,精装,两梯两户,2019-08-30,2013-07-02,满两年,998万元,周浦
罗山三村,浦东,3室1厅1厨1卫,低楼层 (共6层),82.49㎡,板楼,南,精装,一梯三户,2019-08-14,2016-12-24,满两年,460万元,金杨
家化滨江苑,浦东,3室2厅1厨2卫,低楼层 (共35层),217.19㎡,板楼,南,精装,两梯两户,2019-09-05,2004-11-11,满五年,1560万元,塘桥
艾山新村,浦东,2室1厅1厨1卫,高楼层 (共6层),75.69㎡,板楼,南,精装,一梯四户,2018-06-09,2005-05-23,满五年,360万元,金杨
仁恒滨江园,浦东,3室2厅0厨2卫,低楼层 (共33层),165.76㎡,板楼,西南,简装,三梯四户,2019-06-03,2003-09-04,满五年,1490万元,陆家嘴
幸福小镇,浦东,2室2厅1厨1卫,低楼层 (共12层),98.77㎡,板楼,南 北,精装,一梯两户,2019-04-28,2012-08-06,满五年,488万元,高行
广洋苑,浦东,3室2厅1厨1卫,高楼层 (共6层),99.14㎡,板楼,南,精装,一梯两户,2019-12-08,2010-05-08,满五年,725万元,金杨
毕加索小镇(一期)(公寓),浦东,3室2厅1厨2卫,低楼层 (共8层),143.62㎡,板楼,南,精装,一梯两户,2019-09-15,2011-06-08,满五年,750万元,唐镇
飞虹北村,金山,3室2厅1厨2卫,高楼层 (共6层),107.58㎡,板楼,南 北,其他,一梯两户,2019-08-28,2013-05-09,满五年,155万元,金山
光明城市,普陀,3室3厅1厨2卫,高楼层 (共33层),211.74㎡,板楼,南,精装,两梯三户,2019-07-05,2007-04-28,满五年,1678万元,长寿路
尚东国际名园（一期）,浦东,3室2厅1厨2卫,低楼层 (共8层),135.28㎡,板楼,南,精装,一梯两户,2018-12-14,2007-11-26,满五年,1080万元,杨思前滩
御景园,浦东,4室2厅1厨3卫,高楼层 (共23层),194.67㎡,板楼,南,精装,两梯三户,2019-04-14,2002-07-03,满五年,1700万元,联洋
耀浦苑,杨浦,3室2厅1厨2卫,低楼层 (共7层),144.29㎡,板楼,南,简装,一梯两户,2019-05-04,1999-05-01,满五年,890万元,鞍山
金杨新村八街坊,浦东,3室1厅1厨1卫,高楼层 (共24层),101.69㎡,塔楼,南,简装,两梯八户,2019-07-10,2004-10-01,满五年,500万元,金杨
新川公寓,浦东,3室2厅1厨1卫,高楼层 (共5层),104.99㎡,板楼,南,简装,一梯两户,2019-12-29,2015-07-27,满两年,390万元,川沙
汇豪天下,浦东,3室2厅1厨2卫,低楼层 (共28层),130.9㎡,板楼,南,精装,两梯四户,2019-02-23,2014-11-22,满五年,1219万元,陆家嘴
云山星座苑,浦东,4室2厅1厨2卫,高楼层 (共11层),180.35㎡,板楼,南,精装,一梯两户,2019-03-25,2009-02-01,满五年,1470万元,金杨
锦绣满堂花园,浦东,3室1厅1厨2卫,高楼层 (共8层),115.08㎡,板楼,南,精装,两梯两户,2019-02-21,2015-10-15,满两年,920万元,杨东
国信世纪海景,浦东,3室2厅1厨3卫,中楼层 (共35层),235.69㎡,板楼,东南,精装,三梯两户,2018-11-28,2013-05-09,满五年,2195万元,塘桥
天安花园,浦东,3室2厅1厨2卫,低楼层 (共9层),125.91㎡,板楼,南,精装,一梯两户,2019-07-10,2003-12-24,满五年,1190万元,联洋
淮海晶华苑,黄浦,3室2厅1厨2卫,中楼层 (共31层),213.88㎡,板楼,南,精装,两梯两户,2018-11-08,2007-06-22,满五年,1750万元,新天地
浦发御园,浦东,5室3厅1厨3卫,低楼层 (共5层),200㎡,板楼,南,精装,一梯两户,2018-08-10,2016-04-18,满两年,1180万元,三林
盛大金磐,浦东,3室2厅1厨3卫,低楼层 (共43层),194.43㎡,板楼,南,精装,三梯三户,2019-01-12,2010-11-18,满五年,2290万元,陆家嘴
华润外滩九里,黄浦,3室2厅1厨2卫,中楼层 (共25层),187.98㎡,板楼,南,精装,两梯两户,2018-08-10,2013-06-14,满五年,2450万元,黄浦滨江
融创滨江壹号院,黄浦,3室2厅1厨4卫,低楼层 (共38层),217.91㎡,板楼,西南,精装,五梯五户,2018-08-06,2013-12-13,满五年,1950万元,世博滨江
世茂滨江花园,浦东,4室2厅1厨3卫,中楼层 (共56层),334㎡,板楼,西南,精装,三梯两户,2018-05-10,2017-01-24,满两年,2500万元,陆家嘴
双桥小区,浦东,2室1厅1厨1卫,低楼层 (共6层),78.14㎡,板楼,南,精装,一梯两户,2017-08-25,2008-03-31,满五年,525万元,金桥
国信世纪海景,浦东,3室2厅1厨2卫,低楼层 (共31层),196.42㎡,板楼,西南,精装,三梯两户,2018-04-04,2013-06-19,满五年,1830万元,塘桥
国信世纪海景,浦东,3室2厅1厨3卫,高楼层 (共35层),235.69㎡,板楼,南,精装,三梯两户,2016-12-12,2016-09-28,满两年,2260万元,塘桥
星云小区,浦东,2室1厅1厨1卫,中楼层 (共6层),78.88㎡,板楼,南,精装,一梯三户,2018-10-06,2000-07-13,满五年,545万元,碧云
陆家嘴新景园,浦东,2室2厅1厨1卫,低楼层 (共6层),92.6㎡,板楼,南,精装,一梯两户,2017-10-05,2004-07-18,满五年,635万元,金杨
卢湾都市花园,黄浦,3室2厅1厨1卫,高楼层 (共28层),117.62㎡,板楼,南 北,精装,两梯三户,2018-08-03,2005-01-28,满五年,1029万元,五里桥
罗山三村,浦东,1室1厅1厨1卫,高楼层 (共6层),49.56㎡,板楼,南,精装,一梯三户,2020-01-04,2012-09-29,满五年,245万元,金杨
浦东星河湾,浦东,4室3厅1厨4卫,中楼层 (共17层),301.31㎡,板楼,南,精装,两梯两户,2018-07-15,2011-05-23,满五年,2600万元,北蔡
惠益新苑,浦东,3室2厅1厨1卫,中楼层 (共18层),99.66㎡,板楼,南,毛坯,两梯四户,2019-12-27,2016-12-01,满两年,263万元,惠南
弘辉名苑,黄浦,3室2厅1厨2卫,低楼层 (共25层),168.07㎡,板楼,南,简装,两梯三户,2017-12-04,2005-12-25,满五年,1350万元,世博滨江
盛大金磐,浦东,3室2厅1厨3卫,中楼层 (共43层),194.65㎡,板楼,南,精装,三梯三户,2019-03-17,2006-06-01,满五年,2133万元,陆家嘴
古北御庭,浦东,4室2厅1厨4卫,低楼层 (共18层),196.73㎡,板楼,南 北,精装,两梯两户,2018-07-27,2014-04-30,满五年,1818万元,北蔡
国际丽都城,静安,3室2厅1厨2卫,中楼层 (共18层),175.45㎡,板楼,南 北,精装,两梯两户,2018-06-09,2004-10-25,满五年,1920万元,南京西路
印象春城,浦东,2室2厅1厨1卫,低楼层 (共18层),89㎡,板塔结合,南 北,精装,两梯四户,2016-03-02,2013-08-21,满五年,440万元,周浦
涵合园(公寓),浦东,3室2厅1厨2卫,中楼层 (共7层),174.8㎡,板楼,南,毛坯,一梯两户,2017-01-12,2005-09-05,满五年,1280万元,杨东
钦州公寓,徐汇,2室1厅1厨1卫,低楼层 (共18层),69.76㎡,板塔结合,南,简装,四梯二十一户,2019-12-24,2000-06-05,满五年,428万元,田林
潍坊一村,浦东,1室1厅1厨1卫,高楼层 (共6层),42.17㎡,板楼,南,简装,一梯三户,2019-12-18,2001-03-27,满五年,270万元,潍坊
双辽新村,杨浦,2室1厅1厨1卫,高楼层 (共6层),47.16㎡,板楼,南,精装,一梯三户,2019-05-08,2017-04-05,满两年,283万元,鞍山
世茂滨江花园,浦东,2室2厅1厨2卫,低楼层 (共49层),166.21㎡,板楼,西,精装,三梯三户,2019-06-01,2013-12-12,满五年,1365万元,陆家嘴
金色维也纳(公寓),浦东,4室2厅1厨2卫,中楼层 (共7层),211.71㎡,板楼,南,精装,一梯两户,2019-05-24,2003-07-24,满五年,2110万元,花木
财富海景花园,浦东,3室2厅1厨3卫,中楼层 (共39层),253.78㎡,板楼,南 北,精装,三梯三户,2019-08-02,2005-07-27,满五年,2780万元,陆家嘴
顺馨佳园,浦东,1室1厅1厨1卫,低楼层 (共6层),62.03㎡,板楼,南 北,简装,一梯两户,2020-01-09,2012-01-11,满五年,280万元,川沙
东源名都,浦东,2室2厅1厨1卫,高楼层 (共18层),103.87㎡,板楼,南,精装,一梯三户,2019-06-01,2013-10-27,满五年,580万元,高行
潍坊九村,浦东,1室1厅0厨1卫,高楼层 (共6层),40.37㎡,板楼,南,简装,一梯三户,2019-08-15,2016-11-13,满两年,400万元,潍坊
云海苑,静安,5室2厅1厨3卫,高楼层 (共28层),367.62㎡,板塔结合,南,精装,两梯四户,2019-05-21,2010-04-15,满五年,3250万元,南京西路
云润家园,松江,3室2厅1厨2卫,低楼层 (共6层),134.08㎡,板楼,南,简装,一梯两户,2019-03-31,2004-10-25,满五年,428万元,九亭
香山新村西南街坊,浦东,2室1厅1厨1卫,高楼层 (共6层),66.34㎡,板楼,南,简装,一梯三户,2018-09-20,2016-05-21,满两年,335万元,金杨
乐活居,普陀,2室1厅1厨1卫,低楼层 (共18层),60.51㎡,塔楼,南,精装,两梯八户,2019-05-10,2013-09-01,满五年,520万元,长寿路
荣承公寓,徐汇,3室1厅1厨2卫,低楼层 (共20层),125.3㎡,塔楼,南 北,精装,两梯六户,2018-09-12,2013-09-26,满五年,880万元,徐家汇
金桥花苑,浦东,2室1厅1厨1卫,低楼层 (共6层),61.33㎡,板楼,南,简装,一梯两户,2018-08-08,2014-03-04,满五年,385万元,金桥
东唐苑,浦东,4室2厅1厨3卫,高楼层 (共6层),131㎡,板楼,南,简装,一梯两户,2018-08-05,2016-09-21,满两年,455万元,唐镇
联鑫坊,浦东,2室1厅1厨1卫,高楼层 (共6层),77㎡,板楼,南 北,精装,一梯两户,2019-12-22,2016-08-10,未满两年,365万元,金桥
金鹤新城双佳翠庭,嘉定,1室1厅1厨1卫,高楼层 (共6层),53.3㎡,板楼,南 北,简装,一梯两户,2019-11-17,2015-08-15,未满两年,253万元,江桥
荣域飘鹰锦和花园(公寓),宝山,2室2厅1厨1卫,中楼层 (共18层),89㎡,板楼,南,简装,两梯三户,2019-10-14,2011-01-10,满五年,350万元,杨行
和源名城,静安,2室2厅1厨1卫,中楼层 (共34层),78.98㎡,板楼,南,精装,两梯四户,2019-10-07,2012-12-20,满五年,445万元,彭浦
菱翔苑,浦东,2室1厅1厨2卫,高楼层 (共12层),112.86㎡,板楼,南 北,精装,一梯两户,2019-07-24,2008-05-16,满五年,445万元,周浦
大华锦绣华城(十二街区),浦东,4室3厅1厨2卫,高楼层 (共6层),91.91㎡,板楼,南 北,精装,一梯两户,2019-12-21,暂无数据,暂无数据,830万元,北蔡
绿川新苑,浦东,1室1厅1厨1卫,低楼层 (共6层),49.76㎡,板楼,南,简装,一梯四户,2019-11-28,暂无数据,暂无数据,208万元,北蔡
襄阳北路22弄,静安,2室2厅1厨2卫,中楼层 (共4层),90.4㎡,板楼,南,简装,一梯一户,2019-12-22,2015-05-08,满两年,990万元,静安寺
浦江丽都,闵行,3室2厅1厨1卫,低楼层 (共14层),95.12㎡,板楼,南 北,简装,一梯三户,2019-05-18,暂无数据,暂无数据,265万元,浦江
保利天鹅语,嘉定,2室2厅2厨1卫,中楼层 (共32层),90.77㎡,板楼,南,简装,两梯四户,2019-12-01,2015-09-13,满两年,318万元,嘉定新城
御上海,松江,2室2厅1厨1卫,高楼层 (共18层),93.97㎡,板楼,南 北,毛坯,两梯四户,2019-12-14,暂无数据,暂无数据,388万元,松江大学城
龙吴路11弄,徐汇,1室1厅1厨1卫,高楼层 (共6层),33.77㎡,板楼,南,精装,一梯四户,2019-08-19,2016-03-11,满两年,260万元,万体馆
圣天地酒店式公寓,普陀,1室0厅1厨1卫,中楼层 (共23层),32.43㎡,塔楼,东南,精装,五梯三十三户,2019-04-12,2014-03-07,满五年,228万元,长寿路
保利西子湾,松江,3室2厅1厨2卫,中楼层 (共14层),125.73㎡,板楼,南 北,毛坯,一梯两户,2019-07-31,2009-05-31,满五年,540万元,松江大学城
金桥新村一街坊,浦东,2室1厅1厨1卫,高楼层 (共6层),69.38㎡,板楼,南,简装,一梯四户,2020-01-10,暂无数据,暂无数据,310万元,金桥
开鲁三村,杨浦,2室2厅0厨1卫,低楼层 (共6层),62.77㎡,板楼,南 北,其他,一梯两户,2020-01-11,暂无数据,暂无数据,330万元,中原
金江家园,普陀,1室1厅1厨1卫,高楼层 (共7层),54.09㎡,板楼,南,精装,一梯两户,2020-01-04,暂无数据,暂无数据,285万元,长征
大华二村,宝山,2室1厅1厨1卫,低楼层 (共6层),66.47㎡,板楼,南,简装,一梯两户,2020-01-11,暂无数据,暂无数据,332万元,大华
龙柏三村,闵行,2室2厅1厨1卫,高楼层 (共6层),72.69㎡,板楼,南,简装,一梯三户,2019-11-04,2003-12-15,满五年,380万元,龙柏
三林苑（二期）,浦东,2室1厅1厨1卫,低楼层 (共6层),65.1㎡,板楼,南,精装,一梯两户,2019-05-19,2015-05-08,满两年,325万元,三林
三花现代城(三期金兰苑),宝山,2室2厅1厨1卫,低楼层 (共24层),90.6㎡,板楼,南,简装,两梯四户,2019-05-17,2016-08-25,满两年,550万元,高境
东泉小区,徐汇,2室1厅1厨1卫,中楼层 (共6层),59.72㎡,板楼,南,精装,一梯两户,2020-01-06,暂无数据,暂无数据,355万元,植物园
天山商厦,长宁,3室2厅1厨2卫,高楼层 (共30层),162.55㎡,板楼,南,简装,两梯四户,2019-12-25,1998-09-04,满五年,785万元,中山公园
玉佛城,普陀,3室2厅1厨2卫,中楼层 (共28层),160.73㎡,板楼,东南,简装,两梯四户,2019-03-11,2016-02-28,满两年,880万元,长寿路
虹兴苑,闵行,2室1厅1厨1卫,高楼层 (共5层),74.98㎡,板楼,南,简装,一梯两户,2020-01-08,暂无数据,暂无数据,460万元,金虹桥
华升新苑,杨浦,2室2厅1厨1卫,中楼层 (共17层),101.78㎡,板楼,南,精装,一梯两户,2020-01-10,暂无数据,暂无数据,820万元,周家嘴路
花苑村紫竹园,徐汇,2室1厅0厨1卫,低楼层 (共6层),67.11㎡,板楼,南,简装,一梯三户,2020-01-11,暂无数据,暂无数据,468万元,康健
凤城三村,杨浦,2室1厅1厨1卫,高楼层 (共5层),31.68㎡,板楼,南,精装,一梯六户,2019-10-20,2016-12-19,未满两年,178万元,控江路
中原新村,徐汇,1室1厅1厨1卫,中楼层 (共5层),29.96㎡,板楼,南,精装,一梯四户,2020-01-03,2015-12-29,满两年,498万元,徐家汇
香山新村东北街坊,浦东,2室1厅1厨1卫,高楼层 (共6层),59.4㎡,板楼,南,精装,一梯三户,2019-10-21,2001-11-01,未满两年,273万元,金杨
虹桥乐庭,徐汇,5室2厅1厨3卫,高楼层 (共11层),231.17㎡,板楼,南,精装,两梯两户,2018-09-03,2005-03-22,满五年,2340万元,徐家汇
锦博苑,浦东,2室1厅1厨1卫,中楼层 (共6层),77.94㎡,板楼,南,毛坯,一梯两户,2019-12-28,2009-09-24,满五年,490万元,北蔡
虹御公寓,浦东,3室2厅1厨2卫,高楼层 (共6层),114.85㎡,板楼,南 北,简装,一梯两户,2019-12-26,2015-08-01,满两年,395万元,张江
东体小区,虹口,1室1厅1厨1卫,高楼层 (共6层),33.8㎡,板楼,南,简装,一梯四户,2017-08-14,暂无数据,暂无数据,188万元,曲阳
南杨小区(长清路),浦东,2室1厅1厨1卫,中楼层 (共6层),55㎡,板楼,南,简装,一梯四户,2019-10-23,2019-08-27,未满两年,265万元,杨思前滩
真光新村第五小区,普陀,2室2厅1厨1卫,高楼层 (共6层),66㎡,板楼,东南,简装,一梯四户,2019-06-14,1999-02-02,满五年,275万元,真光
丽都城假日景苑,闵行,3室2厅1厨1卫,高楼层 (共6层),85.19㎡,板楼,南,精装,一梯两户,2019-11-24,暂无数据,暂无数据,458万元,老闵行
三兴大楼,静安,2室1厅1厨1卫,高楼层 (共24层),47.59㎡,塔楼,东,精装,两梯十户,2019-01-13,暂无数据,暂无数据,282万元,不夜城
仁恒森兰雅苑(一期),浦东,4室3厅2厨4卫,低楼层 (共2层),557.7㎡,板楼,南,精装,一梯四户,2019-12-09,2019-10-29,未满两年,2800万元,金桥
加州水郡,杨浦,2室2厅1厨2卫,高楼层 (共19层),120.08㎡,板楼,南,精装,两梯三户,2019-07-14,2019-02-20,未满两年,995万元,新江湾城
浦润苑,闵行,2室2厅0厨1卫,低楼层 (共7层),78.99㎡,板楼,南,毛坯,一梯三户,2019-12-30,2014-12-17,满五年,249万元,浦江
新凯城钟秀苑,松江,2室1厅1厨1卫,中楼层 (共15层),72.94㎡,板楼,南,精装,两梯四户,2020-01-10,2016-01-08,满两年,227.9万元,泗泾
中远两湾城,普陀,3室2厅1厨1卫,高楼层 (共30层),118.98㎡,板楼,东南,简装,两梯四户,2020-01-07,2001-01-04,满五年,815万元,中远两湾城
东海园,静安,3室2厅1厨2卫,低楼层 (共11层),108.39㎡,板楼,南 北,其他,一梯两户,2020-01-06,2011-04-01,满五年,1200万元,江宁路
星梅花苑,普陀,1室1厅1厨1卫,高楼层 (共6层),43.73㎡,板楼,南,简装,一梯两户,2020-01-04,2016-03-19,满两年,275万元,长征
德州二村,浦东,2室1厅1厨1卫,高楼层 (共5层),54.85㎡,板楼,南 北,精装,一梯四户,2019-11-16,暂无数据,暂无数据,262万元,世博
共康五村,宝山,1室1厅1厨1卫,低楼层 (共6层),46.85㎡,板楼,南,简装,一梯四户,2019-11-17,2019-10-31,未满两年,185万元,共康
乐业一村,宝山,2室1厅1厨1卫,低楼层 (共6层),55.16㎡,板楼,南,简装,一梯两户,2019-11-13,2009-11-03,未满两年,172万元,月浦
东物公寓,黄浦,2室2厅1厨1卫,高楼层 (共18层),92.15㎡,塔楼,南,精装,两梯十户,2019-11-04,2000-08-30,未满两年,679万元,蓬莱公园
安阁苑,浦东,3室2厅2厨1卫,低楼层 (共11层),91.18㎡,板楼,南 北,简装,一梯四户,2019-11-03,暂无数据,暂无数据,335万元,周浦
城东新村一村,青浦,2室1厅1厨1卫,高楼层 (共6层),55.51㎡,板楼,南,精装,一梯四户,2019-11-04,暂无数据,暂无数据,143万元,夏阳
乐业一村,宝山,3室1厅1厨1卫,高楼层 (共6层),73.63㎡,板楼,南 北,简装,一梯两户,2019-11-03,暂无数据,暂无数据,223万元,月浦
百欣苑,浦东,1室1厅1厨1卫,中楼层 (共6层),55.22㎡,板楼,南,简装,一梯两户,2019-10-22,暂无数据,暂无数据,138万元,川沙
银泰苑,闵行,2室2厅1厨1卫,高楼层 (共11层),84.9㎡,板楼,南 北,精装,一梯两户,2019-10-14,暂无数据,暂无数据,345万元,春申
罗山三村,浦东,2室1厅1厨1卫,高楼层 (共6层),68.3㎡,板楼,南,简装,一梯四户,2019-11-01,暂无数据,暂无数据,340万元,金杨
